date,branch,new_customers,active_customers,avg_credit_score,loan_default_rate_percent,customer_churn_rate_percent
2024-08-17,Pune,1691,96275,713.0,3.01,1.66
2024-08-17,Hyderabad,1708,97211,750.0,2.68,0.93
2024-08-17,Ahmedabad,575,96267,720.0,1.88,1.6
2024-08-17,Kolkata,1613,95789,730.0,1.59,2.29
2024-08-17,Jaipur,1605,96122,725.0,1.51,1.44
2024-08-17,Surat,804,95798,750.0,2.65,1.23
2024-08-18,Mumbai,957,94661,722.0,3.56,2.28
2024-08-18,Delhi,1707,94624,719.0,3.35,1.97
2024-08-18,Bangalore,1095,95069,734.0,3.74,0.77
2024-08-18,Chennai,1526,95255,740.0,1.72,1.52
2024-08-18,Pune,1312,95489,750.0,3.2,1.23
2024-08-18,Hyderabad,521,94303,731.0,1.54,1.83
2024-08-18,Ahmedabad,1757,94420,741.0,3.48,1.87
2024-08-18,Kolkata,1552,95343,743.0,1.88,0.78
2024-08-18,Jaipur,826,95408,720.0,2.83,0.86
2024-08-18,Surat,1658,95445,719.0,3.94,1.82
2024-08-19,Mumbai,799,94444,708.0,1.73,1.97
2024-08-19,Delhi,1490,93792,704.0,2.7,2.38
2024-08-19,Bangalore,582,93535,703.0,2.26,0.94
2024-08-19,Chennai,1498,94237,702.0,2.19,0.96
2024-08-19,Pune,1041,94183,728.0,2.81,1.24
2024-08-19,Hyderabad,587,93081,681.0,1.69,1.84
2024-08-19,Ahmedabad,1560,92594,743.0,1.8,2.32
2024-08-19,Kolkata,1239,92738,715.0,4.33,1.28
2024-08-19,Jaipur,1431,92170,717.0,3.2,2.26
2024-08-19,Surat,581,90523,718.0,2.45,2.46
2024-08-20,Mumbai,1163,91153,732.0,2.91,0.71
2024-08-20,Delhi,1567,91219,736.0,3.18,1.77
2024-08-20,Bangalore,1060,90374,690.0,1.92,2.17
2024-08-20,Chennai,1039,89988,734.0,2.63,1.66
2024-08-20,Pune,1667,91009,714.0,3.16,0.85
2024-08-20,Hyderabad,1838,91831,708.0,3.12,1.26
2024-08-20,Ahmedabad,1703,91994,687.0,2.22,1.81
2024-08-20,Kolkata,659,91289,690.0,2.15,1.53
2024-08-20,Jaipur,1270,90415,704.0,2.14,2.45
2024-08-20,Surat,956,90052,716.0,2.72,1.53
2024-08-21,Mumbai,1222,89462,699.0,1.95,2.13
2024-08-21,Delhi,1206,89435,751.0,2.08,1.47
2024-08-21,Bangalore,1487,88992,690.0,4.15,2.27
2024-08-21,Chennai,513,88203,711.0,4.38,1.5
2024-08-21,Pune,784,87825,739.0,2.27,1.38
2024-08-21,Hyderabad,971,88290,732.0,3.5,0.65
2024-08-21,Ahmedabad,1817,89297,696.0,3.82,1.06
2024-08-21,Kolkata,807,89380,743.0,1.55,0.87
2024-08-21,Jaipur,1241,89185,737.0,2.29,1.7
2024-08-21,Surat,742,88355,715.0,3.5,1.82
2024-08-22,Mumbai,1349,87949,695.0,3.74,2.12
2024-08-22,Delhi,1975,89423,688.0,4.23,0.73
2024-08-22,Bangalore,1882,90135,710.0,2.96,1.46
2024-08-22,Chennai,931,89616,704.0,3.34,1.68
2024-08-22,Pune,1825,89628,748.0,3.8,2.17
2024-08-22,Hyderabad,545,89327,717.0,2.72,0.99
2024-08-22,Ahmedabad,761,88671,736.0,3.2,1.65
2024-08-22,Kolkata,829,88876,720.0,3.09,0.77
2024-08-22,Jaipur,1549,90020,705.0,1.94,0.58
2024-08-22,Surat,1672,91096,729.0,2.54,0.79
2024-08-23,Mumbai,840,91095,701.0,3.16,1.02
2024-08-23,Delhi,868,90628,752.0,2.41,1.53
2024-08-23,Bangalore,1330,90512,703.0,1.86,1.7
2024-08-23,Chennai,1654,90676,755.0,2.15,1.78
2024-08-23,Pune,1973,91016,751.0,1.79,1.96
2024-08-23,Hyderabad,1080,89993,738.0,3.93,2.39
2024-08-23,Ahmedabad,943,89745,731.0,3.55,1.4
2024-08-23,Kolkata,1465,89308,736.0,2.2,2.23
2024-08-23,Jaipur,849,89379,716.0,2.05,0.94
2024-08-23,Surat,1341,89294,727.0,3.42,1.7
2024-08-24,Mumbai,1693,89221,732.0,2.88,2.14
2024-08-24,Delhi,872,88596,716.0,1.99,1.75
2024-08-24,Bangalore,1546,89341,720.0,3.06,1.03
2024-08-24,Chennai,1983,89793,732.0,2.66,1.87
2024-08-24,Pune,1428,89802,710.0,1.54,1.69
2024-08-24,Hyderabad,640,89627,736.0,2.99,0.96
2024-08-24,Ahmedabad,1289,90323,716.0,2.3,0.76
2024-08-24,Kolkata,533,90076,727.0,3.71,0.9
2024-08-24,Jaipur,1532,90035,713.0,4.0,1.87
2024-08-24,Surat,806,89358,749.0,2.02,1.71
2024-08-25,Mumbai,863,89010,695.0,2.44,1.45
2024-08-25,Delhi,1759,89382,686.0,2.15,1.7
2024-08-25,Bangalore,1588,89736,741.0,2.85,1.51
2024-08-25,Chennai,740,89913,743.0,2.47,0.69
2024-08-25,Pune,1850,91211,734.0,3.31,0.76
2024-08-25,Hyderabad,1735,91630,718.0,3.69,1.58
2024-08-25,Ahmedabad,502,90066,715.0,1.75,2.29
2024-08-25,Kolkata,1889,90470,716.0,2.92,1.8
2024-08-25,Jaipur,1569,90938,739.0,3.66,1.34
2024-08-25,Surat,588,89844,735.0,4.24,1.9
2024-08-26,Mumbai,1378,90485,700.0,3.55,0.96
2024-08-26,Delhi,1487,90197,730.0,3.04,2.08
2024-08-26,Bangalore,1280,90486,694.0,2.89,1.2
2024-08-26,Chennai,1926,91055,706.0,2.22,1.65
2024-08-26,Pune,1371,91825,685.0,2.84,0.77
2024-08-26,Hyderabad,1477,91542,744.0,4.09,2.03
2024-08-26,Ahmedabad,671,91285,700.0,3.8,1.07
2024-08-26,Kolkata,1613,91811,690.0,2.1,1.32
2024-08-26,Jaipur,887,92293,704.0,3.0,0.51
2024-08-26,Surat,514,91316,758.0,3.86,1.66
2024-08-27,Mumbai,741,90730,711.0,2.73,1.54
2024-08-27,Delhi,1268,90448,709.0,3.66,1.81
2024-08-27,Bangalore,1908,90586,739.0,1.65,2.11
2024-08-27,Chennai,1337,90910,720.0,2.28,1.22
2024-08-27,Pune,816,90556,734.0,2.89,1.35
2024-08-27,Hyderabad,1698,91464,704.0,1.55,1.01
2024-08-27,Ahmedabad,1597,91944,707.0,2.28,1.35
2024-08-27,Kolkata,1248,91697,745.0,2.05,1.72
2024-08-27,Jaipur,1893,92540,747.0,2.75,1.29
2024-08-27,Surat,917,92295,743.0,3.21,1.33
2024-08-28,Mumbai,1641,92729,724.0,3.68,1.46
2024-08-28,Delhi,1258,92577,722.0,1.83,1.62
2024-08-28,Bangalore,1490,93242,714.0,3.01,1.01
2024-08-28,Chennai,1128,92909,723.0,3.08,1.66
2024-08-28,Pune,1944,93789,727.0,1.59,1.3
2024-08-28,Hyderabad,782,92555,736.0,1.98,2.21
2024-08-28,Ahmedabad,1850,93855,724.0,2.99,0.74
2024-08-28,Kolkata,970,93588,698.0,2.24,1.39
2024-08-28,Jaipur,1932,93416,715.0,3.05,2.4
2024-08-28,Surat,705,93304,681.0,3.77,0.93
2024-08-29,Mumbai,1320,92812,749.0,2.74,2.07
2024-08-29,Delhi,1627,92954,675.0,3.79,1.73
2024-08-29,Bangalore,1901,93215,745.0,1.66,1.91
2024-08-29,Chennai,829,92912,724.0,4.21,1.28
2024-08-29,Pune,1802,94370,729.0,1.92,0.51
2024-08-29,Hyderabad,686,93081,729.0,2.29,2.15
2024-08-29,Ahmedabad,1465,92463,713.0,1.97,2.35
2024-08-29,Kolkata,1391,93329,691.0,2.29,0.68
2024-08-29,Jaipur,1038,93562,690.0,4.48,0.94
2024-08-29,Surat,663,92666,729.0,3.05,1.72
2024-08-30,Mumbai,1983,93643,734.0,3.36,1.27
2024-08-30,Delhi,1320,93441,715.0,1.88,1.73
2024-08-30,Bangalore,1567,94120,662.0,3.8,1.07
2024-08-30,Chennai,1723,95390,718.0,3.58,0.61
2024-08-30,Pune,858,94612,709.0,3.06,1.78
2024-08-30,Hyderabad,1399,95621,675.0,2.77,0.52
2024-08-30,Ahmedabad,1845,95342,713.0,3.21,2.36
2024-08-30,Kolkata,1561,95995,760.0,2.14,1.07
2024-08-30,Jaipur,568,94620,753.0,3.1,2.07
2024-08-30,Surat,1545,94828,724.0,2.94,1.53
2024-08-31,Mumbai,974,94259,752.0,3.76,1.73
2024-08-31,Delhi,1880,95738,715.0,3.75,0.57
2024-08-31,Bangalore,989,95066,733.0,3.84,1.81
2024-08-31,Chennai,822,95308,692.0,3.19,0.67
2024-08-31,Pune,1065,94489,730.0,2.02,2.06
2024-08-31,Hyderabad,1223,94064,728.0,2.42,1.84
2024-08-31,Ahmedabad,1330,93918,689.0,4.32,1.67
2024-08-31,Kolkata,1560,95094,735.0,2.08,0.53
2024-08-31,Jaipur,1941,96571,716.0,2.44,0.64
2024-08-31,Surat,684,95761,693.0,3.93,1.6
2024-09-01,Mumbai,1987,95852,703.0,4.3,2.16
2024-09-01,Delhi,1693,96523,710.0,2.45,1.2
2024-09-01,Bangalore,1066,96748,702.0,2.04,0.95
2024-09-01,Chennai,898,96349,740.0,3.91,1.41
2024-09-01,Pune,1327,96184,717.0,3.84,1.65
2024-09-01,Hyderabad,1034,96477,712.0,3.04,0.85
2024-09-01,Ahmedabad,1536,97439,711.0,3.75,0.71
2024-09-01,Kolkata,648,96667,724.0,2.02,1.51
2024-09-01,Jaipur,1196,95637,726.0,3.72,2.39
2024-09-01,Surat,1551,94994,747.0,2.14,2.41
2024-09-02,Mumbai,1601,94719,745.0,4.23,2.13
2024-09-02,Delhi,1677,95572,711.0,2.18,1.0
2024-09-02,Bangalore,1406,94757,715.0,2.78,2.43
2024-09-02,Chennai,1653,95142,724.0,4.32,1.47
2024-09-02,Pune,998,94297,718.0,2.08,2.01
2024-09-02,Hyderabad,1439,94085,725.0,1.95,1.86
2024-09-02,Ahmedabad,1701,93819,702.0,2.57,2.22
2024-09-02,Kolkata,1487,94728,719.0,1.55,0.73
2024-09-02,Jaipur,638,94215,729.0,2.84,1.27
2024-09-02,Surat,951,93490,715.0,1.72,1.85
2024-09-03,Mumbai,970,92593,728.0,2.89,2.1
2024-09-03,Delhi,1344,91805,723.0,3.37,2.41
2024-09-03,Bangalore,1557,92035,717.0,3.49,1.57
2024-09-03,Chennai,1935,92121,736.0,2.82,2.16
2024-09-03,Pune,1008,92214,720.0,4.16,1.07
2024-09-03,Hyderabad,1317,91925,731.0,3.02,1.85
2024-09-03,Ahmedabad,1200,92615,699.0,4.25,0.65
2024-09-03,Kolkata,865,92198,751.0,3.44,1.45
2024-09-03,Jaipur,1224,92649,705.0,3.65,0.94
2024-09-03,Surat,1674,93486,727.0,2.47,1.04
2024-09-04,Mumbai,1899,93344,694.0,2.24,2.36
2024-09-04,Delhi,889,92902,723.0,2.81,1.5
2024-09-04,Bangalore,908,92977,701.0,2.34,0.97
2024-09-04,Chennai,995,91959,729.0,2.12,2.25
2024-09-04,Pune,923,92069,727.0,2.91,0.96
2024-09-04,Hyderabad,1011,91155,738.0,4.34,2.17
2024-09-04,Ahmedabad,1229,91735,724.0,3.29,0.81
2024-09-04,Kolkata,718,91829,722.0,1.91,0.74
2024-09-04,Jaipur,660,90837,699.0,2.54,1.85
2024-09-04,Surat,1858,91484,732.0,3.03,1.49
2024-09-05,Mumbai,513,90205,740.0,1.55,2.03
2024-09-05,Delhi,1608,89754,710.0,1.83,2.42
2024-09-05,Bangalore,1487,90237,708.0,4.31,1.24
2024-09-05,Chennai,1145,90129,739.0,2.64,1.48
2024-09-05,Pune,1676,89913,707.0,1.69,2.24
2024-09-05,Hyderabad,1505,90752,736.0,4.14,0.87
2024-09-05,Ahmedabad,1546,91451,724.0,3.81,1.06
2024-09-05,Kolkata,954,90648,728.0,1.52,2.0
2024-09-05,Jaipur,762,90915,716.0,2.86,0.61
2024-09-05,Surat,1366,91059,753.0,3.12,1.46
2024-09-06,Mumbai,1607,92298,739.0,2.39,0.57
2024-09-06,Delhi,1211,92412,698.0,3.18,1.29
2024-09-06,Bangalore,1905,92563,728.0,2.07,2.05
2024-09-06,Chennai,1436,91837,703.0,2.01,2.45
2024-09-06,Pune,1930,92501,705.0,2.48,1.54
2024-09-06,Hyderabad,1146,91996,706.0,1.66,1.88
2024-09-06,Ahmedabad,524,90859,726.0,3.16,1.85
2024-09-06,Kolkata,1277,90721,757.0,1.82,1.66
2024-09-06,Jaipur,1166,90865,735.0,2.89,1.22
2024-09-06,Surat,1031,91179,706.0,2.87,0.87
2024-09-07,Mumbai,1038,91433,676.0,3.92,0.97
2024-09-07,Delhi,1465,90798,751.0,3.75,2.42
2024-09-07,Bangalore,1202,90972,740.0,3.06,1.23
2024-09-07,Chennai,1521,91382,708.0,3.38,1.35
2024-09-07,Pune,1358,91105,719.0,3.77,1.9
2024-09-07,Hyderabad,1262,91341,742.0,3.38,1.23
2024-09-07,Ahmedabad,1320,91793,748.0,1.82,1.06
2024-09-07,Kolkata,868,91219,713.0,3.24,1.64
2024-09-07,Jaipur,1679,91316,687.0,2.29,1.87
2024-09-07,Surat,704,90301,737.0,4.37,1.94
2024-09-08,Mumbai,982,89928,739.0,3.1,1.61
2024-09-08,Delhi,1280,90502,680.0,1.69,0.89
2024-09-08,Bangalore,806,90060,723.0,2.64,1.45
2024-09-08,Chennai,519,89850,761.0,1.7,0.85
2024-09-08,Pune,1523,90798,733.0,2.02,0.77
2024-09-08,Hyderabad,1791,91331,713.0,2.16,1.53
2024-09-08,Ahmedabad,1975,92422,725.0,3.6,1.13
2024-09-08,Kolkata,1496,93014,716.0,4.15,1.1
2024-09-08,Jaipur,1651,92728,662.0,3.99,2.22
2024-09-08,Surat,597,92168,685.0,2.5,1.3
2024-09-09,Mumbai,1914,93491,707.0,3.85,0.83
2024-09-09,Delhi,941,92514,727.0,3.95,2.13
2024-09-09,Bangalore,1475,92086,709.0,3.1,2.18
2024-09-09,Chennai,697,91547,697.0,2.96,1.4
2024-09-09,Pune,1185,91889,729.0,3.71,1.02
2024-09-09,Hyderabad,1237,91731,757.0,2.53,1.62
2024-09-09,Ahmedabad,1027,91746,710.0,1.85,1.19
2024-09-09,Kolkata,1343,92510,719.0,2.62,0.74
2024-09-09,Jaipur,1891,92300,703.0,3.97,2.43
2024-09-09,Surat,907,91749,719.0,4.34,1.65
2024-09-10,Mumbai,1830,92094,708.0,3.72,1.8
2024-09-10,Delhi,857,90753,723.0,2.15,2.46
2024-09-10,Bangalore,1082,90819,711.0,1.66,1.21
2024-09-10,Chennai,1878,91460,753.0,2.34,1.52
2024-09-10,Pune,1415,90898,752.0,1.9,2.28
2024-09-10,Hyderabad,1280,90705,710.0,2.36,1.73
2024-09-10,Ahmedabad,1449,90666,724.0,2.92,1.76
2024-09-10,Kolkata,796,89495,705.0,4.29,2.24
2024-09-10,Jaipur,1811,89551,737.0,1.99,2.12
2024-09-10,Surat,1190,89628,735.0,2.3,1.34
2024-09-11,Mumbai,1754,90069,713.0,4.11,1.64
2024-09-11,Delhi,646,90172,720.0,3.83,0.66
2024-09-11,Bangalore,1203,90605,719.0,3.85,0.96
2024-09-11,Chennai,1148,90204,706.0,2.04,1.81
2024-09-11,Pune,1954,91374,707.0,4.47,1.03
2024-09-11,Hyderabad,1820,92153,731.0,4.06,1.29
2024-09-11,Ahmedabad,1411,91772,732.0,2.23,2.06
2024-09-11,Kolkata,1243,91280,751.0,1.86,2.0
2024-09-11,Jaipur,1566,90747,674.0,3.52,2.43
2024-09-11,Surat,1347,91440,701.0,2.01,0.83
2024-09-12,Mumbai,547,91369,756.0,2.4,0.75
2024-09-12,Delhi,980,90757,732.0,3.84,1.82
2024-09-12,Bangalore,1935,91026,696.0,2.08,2.0
2024-09-12,Chennai,931,91269,715.0,2.34,0.83
2024-09-12,Pune,710,91404,724.0,4.35,0.69
2024-09-12,Hyderabad,1469,91527,696.0,4.19,1.6
2024-09-12,Ahmedabad,553,90253,737.0,4.36,2.04
2024-09-12,Kolkata,1573,90115,712.0,2.38,2.03
2024-09-12,Jaipur,670,90199,711.0,3.33,0.71
2024-09-12,Surat,1765,91369,745.0,2.59,0.81
2024-09-13,Mumbai,1841,91217,713.0,4.37,2.36
2024-09-13,Delhi,1298,91595,738.0,4.09,1.12
2024-09-13,Bangalore,1006,90870,724.0,4.37,1.98
2024-09-13,Chennai,1407,90792,737.0,3.93,1.75
2024-09-13,Pune,768,90209,718.0,3.1,1.55
2024-09-13,Hyderabad,849,90622,725.0,4.1,0.56
2024-09-13,Ahmedabad,1858,91523,747.0,4.42,1.21
2024-09-13,Kolkata,1166,90739,727.0,3.91,2.23
2024-09-13,Jaipur,1456,90085,705.0,2.32,2.45
2024-09-13,Surat,1607,89681,713.0,3.49,2.37
2024-09-14,Mumbai,1623,90208,736.0,1.65,1.39
2024-09-14,Delhi,1928,90860,713.0,1.65,1.58
2024-09-14,Bangalore,1710,91163,694.0,2.23,1.7
2024-09-14,Chennai,1792,91273,724.0,2.05,2.0
2024-09-14,Pune,1655,91806,707.0,4.32,1.37
2024-09-14,Hyderabad,1810,92123,722.0,1.87,1.78
2024-09-14,Ahmedabad,1134,91209,712.0,3.51,2.32
2024-09-14,Kolkata,1486,91370,728.0,3.95,1.58
2024-09-14,Jaipur,683,90842,756.0,1.98,1.38
2024-09-14,Surat,1249,90984,761.0,2.74,1.32
2024-09-15,Mumbai,818,90884,714.0,2.93,1.11
2024-09-15,Delhi,500,90017,722.0,3.41,1.55
2024-09-15,Bangalore,779,89788,726.0,2.03,1.19
2024-09-15,Chennai,1460,89952,706.0,2.72,1.57
2024-09-15,Pune,1908,89899,691.0,2.64,2.34
2024-09-15,Hyderabad,1477,90502,747.0,4.03,1.1
2024-09-15,Ahmedabad,1381,90094,741.0,4.05,2.1
2024-09-15,Kolkata,1722,91083,694.0,1.96,0.96
2024-09-15,Jaipur,514,90183,745.0,2.14,1.6
2024-09-15,Surat,886,89945,724.0,4.0,1.32
2024-09-16,Mumbai,1648,90510,725.0,3.33,1.37
2024-09-16,Delhi,1011,90852,745.0,2.54,0.83
2024-09-16,Bangalore,1822,91654,716.0,3.47,1.28
2024-09-16,Chennai,1274,92164,692.0,4.5,0.94
2024-09-16,Pune,662,91640,715.0,3.73,1.34
2024-09-16,Hyderabad,990,91302,746.0,1.82,1.53
2024-09-16,Ahmedabad,1755,91263,688.0,4.5,2.12
2024-09-16,Kolkata,1902,92362,683.0,2.67,1.04
2024-09-16,Jaipur,1828,92498,698.0,4.11,1.99
2024-09-16,Surat,1050,92405,740.0,2.95,1.33
2024-09-17,Mumbai,640,92322,743.0,2.75,0.86
2024-09-17,Delhi,1093,92835,705.0,3.71,0.72
2024-09-17,Bangalore,1432,92768,740.0,4.07,1.74
2024-09-17,Chennai,1057,92145,739.0,4.05,1.9
2024-09-17,Pune,1507,92963,726.0,1.56,0.88
2024-09-17,Hyderabad,539,92797,722.0,4.29,0.8
2024-09-17,Ahmedabad,1595,94012,712.0,3.95,0.54
2024-09-17,Kolkata,709,93776,710.0,2.7,1.06
2024-09-17,Jaipur,756,92781,688.0,2.17,1.93
2024-09-17,Surat,1989,94446,710.0,1.82,0.52
2024-09-18,Mumbai,684,94453,726.0,3.62,0.8
2024-09-18,Delhi,1510,95199,693.0,3.72,0.93
2024-09-18,Bangalore,1360,95597,733.0,2.49,1.12
2024-09-18,Chennai,1520,94851,716.0,1.83,2.5
2024-09-18,Pune,1449,94618,721.0,4.41,1.89
2024-09-18,Hyderabad,564,94129,733.0,2.68,1.16
2024-09-18,Ahmedabad,799,94414,711.0,4.06,0.61
2024-09-18,Kolkata,1303,95213,726.0,2.01,0.64
2024-09-18,Jaipur,1462,95968,685.0,4.38,0.86
2024-09-18,Surat,1012,95012,730.0,4.06,2.13
2024-09-19,Mumbai,525,94898,731.0,4.17,0.74
2024-09-19,Delhi,1963,96068,731.0,4.1,1.0
2024-09-19,Bangalore,1407,96631,700.0,3.43,0.99
2024-09-19,Chennai,568,96377,706.0,1.87,0.9
2024-09-19,Pune,692,95637,733.0,3.45,1.54
2024-09-19,Hyderabad,926,95254,706.0,3.45,1.45
2024-09-19,Ahmedabad,1895,94991,723.0,2.79,2.42
2024-09-19,Kolkata,1161,95467,727.0,2.34,0.82
2024-09-19,Jaipur,1991,97057,695.0,1.6,0.58
2024-09-19,Surat,1625,97314,702.0,2.28,1.54
2024-09-20,Mumbai,1018,97016,730.0,3.37,1.46
2024-09-20,Delhi,1111,97344,735.0,4.21,0.9
2024-09-20,Bangalore,606,95831,730.0,1.59,2.23
2024-09-20,Chennai,946,94507,688.0,4.18,2.45
2024-09-20,Pune,983,93899,694.0,2.22,1.77
2024-09-20,Hyderabad,1164,94658,716.0,4.04,0.53
2024-09-20,Ahmedabad,1065,94227,693.0,2.5,1.67
2024-09-20,Kolkata,1310,93683,706.0,2.73,2.08
2024-09-20,Jaipur,518,91958,764.0,2.84,2.44
2024-09-20,Surat,1690,91882,745.0,2.84,2.07
2024-09-21,Mumbai,1473,91773,704.0,2.9,1.88
2024-09-21,Delhi,817,91515,690.0,3.29,1.24
2024-09-21,Bangalore,683,91340,727.0,3.54,1.0
2024-09-21,Chennai,1523,92361,710.0,2.4,0.68
2024-09-21,Pune,1766,93180,733.0,1.56,1.18
2024-09-21,Hyderabad,1780,94523,719.0,3.93,0.62
2024-09-21,Ahmedabad,1228,94158,768.0,3.55,1.79
2024-09-21,Kolkata,1936,94766,725.0,2.87,1.57
2024-09-21,Jaipur,719,94830,728.0,2.85,0.75
2024-09-21,Surat,976,94809,753.0,3.0,1.13
2024-09-22,Mumbai,1643,94640,689.0,3.53,2.08
2024-09-22,Delhi,1211,93951,742.0,1.76,2.11
2024-09-22,Bangalore,1398,93613,743.0,2.98,1.97
2024-09-22,Chennai,543,92440,724.0,1.75,1.88
2024-09-22,Pune,1233,91971,722.0,1.71,1.95
2024-09-22,Hyderabad,1013,90952,712.0,1.71,2.3
2024-09-22,Ahmedabad,1493,90824,692.0,2.11,1.91
2024-09-22,Kolkata,1644,91610,713.0,2.94,1.09
2024-09-22,Jaipur,1927,92335,702.0,3.04,1.48
2024-09-22,Surat,1660,93321,706.0,2.37,0.87
2024-09-23,Mumbai,1212,93586,725.0,3.26,1.15
2024-09-23,Delhi,1459,94179,709.0,2.14,1.05
2024-09-23,Bangalore,1726,93849,731.0,4.37,2.33
2024-09-23,Chennai,1635,94845,722.0,3.1,0.82
2024-09-23,Pune,1587,95791,718.0,1.58,0.81
2024-09-23,Hyderabad,1105,94936,702.0,2.75,2.14
2024-09-23,Ahmedabad,1609,95501,719.0,3.15,1.23
2024-09-23,Kolkata,501,94084,738.0,1.97,2.05
2024-09-23,Jaipur,1536,94559,695.0,3.21,1.26
2024-09-23,Surat,879,93365,702.0,3.74,2.27
2024-09-24,Mumbai,1769,93235,723.0,2.5,2.21
2024-09-24,Delhi,1770,94236,687.0,2.94,0.98
2024-09-24,Bangalore,1976,95781,721.0,1.64,0.63
2024-09-24,Chennai,1603,95464,695.0,4.02,2.14
2024-09-24,Pune,888,94946,731.0,3.3,1.55
2024-09-24,Hyderabad,1518,94657,723.0,2.05,2.03
2024-09-24,Ahmedabad,815,93904,762.0,2.62,1.73
2024-09-24,Kolkata,1160,93919,716.0,3.16,1.32
2024-09-24,Jaipur,1159,94494,729.0,4.23,0.72
2024-09-24,Surat,1571,94474,709.0,2.44,1.82
2024-09-25,Mumbai,589,93086,715.0,2.66,2.17
2024-09-25,Delhi,765,93115,688.0,3.36,0.86
2024-09-25,Bangalore,564,92883,703.0,1.9,0.9
2024-09-25,Chennai,1494,93677,723.0,1.66,0.88
2024-09-25,Pune,565,92750,723.0,4.07,1.64
2024-09-25,Hyderabad,1295,92466,729.0,3.12,1.82
2024-09-25,Ahmedabad,1576,92553,730.0,3.02,1.75
2024-09-25,Kolkata,1708,93463,696.0,2.72,1.01
2024-09-25,Jaipur,1250,93934,749.0,3.35,0.94
2024-09-25,Surat,1970,95460,695.0,1.95,0.64
2024-09-26,Mumbai,927,94760,730.0,3.11,1.81
2024-09-26,Delhi,663,94116,742.0,3.75,1.44
2024-09-26,Bangalore,1808,95485,701.0,3.94,0.62
2024-09-26,Chennai,1642,95363,702.0,2.5,1.99
2024-09-26,Pune,1351,94779,710.0,3.15,2.14
2024-09-26,Hyderabad,1950,96303,739.0,2.19,0.62
2024-09-26,Ahmedabad,1763,97215,705.0,4.2,1.03
2024-09-26,Kolkata,583,95932,730.0,2.61,1.97
2024-09-26,Jaipur,1122,96516,711.0,4.43,0.66
2024-09-26,Surat,942,95197,719.0,3.94,2.42
2024-09-27,Mumbai,698,95310,736.0,4.29,0.7
2024-09-27,Delhi,973,94872,718.0,3.1,1.56
2024-09-27,Bangalore,888,94992,718.0,2.47,0.89
2024-09-27,Chennai,1845,96040,688.0,2.84,1.0
2024-09-27,Pune,1780,95665,715.0,4.02,2.4
2024-09-27,Hyderabad,1643,95530,729.0,4.31,2.0
2024-09-27,Ahmedabad,1350,95086,722.0,3.19,1.99
2024-09-27,Kolkata,1807,95468,748.0,3.96,1.65
2024-09-27,Jaipur,1881,96149,672.0,3.8,1.42
2024-09-27,Surat,1862,96860,733.0,2.3,1.35
2024-09-28,Mumbai,713,96852,726.0,3.33,0.83
2024-09-28,Delhi,869,96242,733.0,3.07,1.6
2024-09-28,Bangalore,1533,96769,730.0,3.67,1.18
2024-09-28,Chennai,823,96142,694.0,1.54,1.57
2024-09-28,Pune,1728,96679,741.0,3.4,1.39
2024-09-28,Hyderabad,1221,95771,711.0,3.35,2.3
2024-09-28,Ahmedabad,1626,95152,732.0,3.86,2.48
2024-09-28,Kolkata,1164,94328,694.0,2.71,2.19
2024-09-28,Jaipur,1344,93868,760.0,1.99,2.03
2024-09-28,Surat,1381,93342,721.0,2.76,2.15
2024-09-29,Mumbai,1162,93021,697.0,2.31,1.72
2024-09-29,Delhi,1653,93330,725.0,3.33,1.59
2024-09-29,Bangalore,1268,92806,737.0,3.64,2.03
2024-09-29,Chennai,1020,92778,747.0,3.24,1.22
2024-09-29,Pune,1426,93027,727.0,3.89,1.39
2024-09-29,Hyderabad,1313,93982,727.0,3.23,0.5
2024-09-29,Ahmedabad,570,92282,731.0,3.98,2.47
2024-09-29,Kolkata,1720,93651,709.0,3.96,0.53
2024-09-29,Jaipur,776,92162,716.0,4.3,2.49
2024-09-29,Surat,1118,92898,740.0,2.13,0.51
2024-09-30,Mumbai,954,93093,722.0,1.99,0.93
2024-09-30,Delhi,1144,93825,734.0,3.71,0.54
2024-09-30,Bangalore,1912,93882,700.0,2.02,2.14
2024-09-30,Chennai,1633,94220,706.0,1.59,1.52
2024-09-30,Pune,1668,93809,718.0,4.44,2.35
2024-09-30,Hyderabad,816,94046,752.0,2.82,0.69
2024-09-30,Ahmedabad,1442,94468,737.0,4.01,1.21
2024-09-30,Kolkata,783,94342,713.0,2.6,1.03
2024-09-30,Jaipur,1692,95231,731.0,3.29,1.0
2024-09-30,Surat,1024,94318,709.0,1.59,2.12
2024-10-01,Mumbai,688,93542,727.0,4.47,1.64
2024-10-01,Delhi,1665,93160,745.0,4.25,2.34
2024-10-01,Bangalore,658,92058,731.0,3.46,1.95
2024-10-01,Chennai,1488,92890,700.0,1.83,0.85
2024-10-01,Pune,1912,93190,723.0,2.71,1.91
2024-10-01,Hyderabad,695,92367,703.0,3.14,1.69
2024-10-01,Ahmedabad,1115,93044,727.0,2.65,0.57
2024-10-01,Kolkata,1680,93688,689.0,4.16,1.26
2024-10-01,Jaipur,614,92156,735.0,2.67,2.34
2024-10-01,Surat,1184,92336,712.0,3.23,1.2
2024-10-02,Mumbai,1389,92634,738.0,4.03,1.33
2024-10-02,Delhi,746,91368,708.0,3.93,2.24
2024-10-02,Bangalore,964,90589,692.0,3.41,2.0
