date,branch,upi_volume,upi_value,card_txn_volume,card_txn_value,wallet_txn_volume,wallet_txn_value,fraud_rate_percent
2024-04-23,Hyderabad,244933,80186823.13,136241,59723872.67,61067,19637440.2,2.2
2024-04-23,Ahmedabad,234635,87226199.7,121434,60113652.41,55425,20197162.93,2.98
2024-04-23,Kolkata,231098,86398755.85,110033,63369496.38,52220,20739046.75,2.04
2024-04-23,Jaipur,211928,93923806.7,109321,65748123.1,63933,20572193.87,1.77
2024-04-23,Surat,218217,95908986.39,125150,66540174.56,71856,23494734.53,0.85
2024-04-24,Mumbai,227574,90558617.44,137109,59638789.94,58432,23678915.35,1.82
2024-04-24,Delhi,195038,83374410.45,112960,64754662.77,57365,23714537.21,0.92
2024-04-24,Bangalore,230899,74735122.16,133519,61617730.63,67137,22575831.97,1.67
2024-04-24,Chennai,236934,82603400.5,99096,63900798.91,55545,18051749.52,2.88
2024-04-24,Pune,217110,77990827.77,130393,68237699.09,49393,20655529.38,1.58
2024-04-24,Hyderabad,240913,80111315.04,134556,64395241.89,68864,21899203.46,1.56
2024-04-24,Ahmedabad,206068,81277679.26,144607,70898559.66,71632,22110392.26,0.77
2024-04-24,Kolkata,224186,84511803.01,149024,59852821.29,68160,21886761.22,2.72
2024-04-24,Jaipur,193045,92002162.83,139931,63979119.68,77377,22702078.05,1.62
2024-04-24,Surat,211693,83413556.32,138379,63088138.49,60813,22391425.44,2.05
2024-04-25,Mumbai,226734,91309762.02,98736,66028779.29,63858,23922905.38,2.64
2024-04-25,Delhi,231581,90309147.72,131083,62356871.0,65279,20804589.21,2.75
2024-04-25,Bangalore,222214,78973673.15,129917,56731584.14,61010,21978717.98,1.08
2024-04-25,Chennai,239998,91411154.26,104139,67693970.89,58176,21408627.62,2.88
2024-04-25,Pune,224730,80851696.34,117624,69553135.76,81916,19654492.79,1.22
2024-04-25,Hyderabad,227602,82673505.83,105723,64253654.06,67587,19512785.71,2.31
2024-04-25,Ahmedabad,239932,82412623.71,122355,60978510.21,72519,24515931.17,1.18
2024-04-25,Kolkata,211873,84964161.66,154441,64350046.86,67945,18320521.63,0.73
2024-04-25,Jaipur,189832,86573755.03,121812,60183738.96,72424,23689034.16,1.54
2024-04-25,Surat,210606,83972345.66,149058,65589663.73,66286,22492762.17,1.38
2024-04-26,Mumbai,195280,94298712.5,109081,68447867.98,62846,21482773.24,1.55
2024-04-26,Delhi,246338,90265777.14,130896,61729299.65,77819,22070972.3,1.17
2024-04-26,Bangalore,214183,84893889.57,146831,64402776.05,57771,23443204.91,1.0
2024-04-26,Chennai,225550,92877408.12,108629,60994093.11,62564,23022581.51,1.38
2024-04-26,Pune,227130,84645102.6,98144,60308271.47,63525,21406776.88,2.74
2024-04-26,Hyderabad,212790,92053720.56,147825,60396535.2,74175,23413430.17,2.58
2024-04-26,Ahmedabad,238334,81299977.55,131675,60671088.23,55925,22660442.73,0.69
2024-04-26,Kolkata,211089,80245392.04,132482,69930035.21,59366,23038299.89,0.76
2024-04-26,Jaipur,201582,81486115.19,147825,66129520.49,71478,16046755.5,0.51
2024-04-26,Surat,215659,97874547.8,137444,59990098.23,57997,22061335.9,2.1
2024-04-27,Mumbai,201889,92754407.76,114879,68338746.33,68185,22272479.36,1.6
2024-04-27,Delhi,206283,79612526.4,125193,66145562.08,71590,19927376.61,2.16
2024-04-27,Bangalore,223399,84369378.08,157283,63063141.13,55680,23395347.55,0.91
2024-04-27,Chennai,233673,88402716.85,140777,66801533.62,68938,20981355.45,0.99
2024-04-27,Pune,219104,84908140.07,127198,65187738.21,52970,20479498.9,0.96
2024-04-27,Hyderabad,272461,89411483.87,92719,63104056.94,63717,19163438.57,0.71
2024-04-27,Ahmedabad,200896,86157946.6,119444,70231551.12,66330,19678298.2,2.79
2024-04-27,Kolkata,214013,89408603.02,131205,60775447.33,71622,20506416.98,2.83
2024-04-27,Jaipur,260435,77494332.54,109398,68907848.26,59996,23210453.91,2.91
2024-04-27,Surat,218985,87018570.09,128269,62096725.71,78083,24090180.57,2.46
2024-04-28,Mumbai,186283,90610303.67,132523,66062773.14,68610,21121119.24,2.93
2024-04-28,Delhi,188715,92294491.08,104594,70489753.03,70012,26157767.98,2.82
2024-04-28,Bangalore,190838,90442012.01,115808,70342759.42,59440,18615774.43,0.53
2024-04-28,Chennai,219625,90255997.96,119133,69336762.49,69433,25347822.01,1.56
2024-04-28,Pune,218739,90240677.56,142106,64195792.13,67644,25376843.43,2.75
2024-04-28,Hyderabad,279444,84414920.0,155780,59262335.53,57044,18481715.26,2.92
2024-04-28,Ahmedabad,216700,86169055.46,117855,64762318.24,84995,24738488.93,2.38
2024-04-28,Kolkata,220338,89006209.74,141933,70885241.71,61310,20396112.06,2.38
2024-04-28,Jaipur,261682,95880401.78,140326,60272023.83,69178,22505193.45,2.34
2024-04-28,Surat,258352,91902013.06,105864,65293823.71,66430,24133413.11,1.99
2024-04-29,Mumbai,209079,88077170.04,141859,65051108.01,66885,20113997.23,1.79
2024-04-29,Delhi,189924,90831395.32,155668,62323494.43,71710,21104763.85,0.91
2024-04-29,Bangalore,204438,85195164.52,126291,62999074.96,59638,19995890.94,2.05
2024-04-29,Chennai,237658,92148980.47,136499,75734457.42,76518,20806848.03,1.36
2024-04-29,Pune,202798,81843475.93,107865,64386041.75,73728,22465108.67,1.99
2024-04-29,Hyderabad,249694,86239265.59,119656,71566551.61,78910,23399251.11,1.11
2024-04-29,Ahmedabad,201281,86110026.23,130146,60115942.47,62550,23907127.85,2.42
2024-04-29,Kolkata,243324,95323451.55,127447,67063919.5,55538,19415694.86,0.77
2024-04-29,Jaipur,204674,89882142.6,134740,67067084.38,68790,24522982.29,2.72
2024-04-29,Surat,225771,87604640.19,148669,73774440.81,72280,22993641.44,2.66
2024-04-30,Mumbai,208893,84919328.64,146350,61535269.44,79918,21587422.63,1.72
2024-04-30,Delhi,197890,88441523.81,143368,69145157.25,56264,19255025.85,1.05
2024-04-30,Bangalore,232052,91762385.24,108637,68310071.46,66890,19908350.4,1.4
2024-04-30,Chennai,265898,80847248.21,151970,71614621.05,72633,20592705.81,2.79
2024-04-30,Pune,206617,92693161.74,123364,64167055.65,63231,20479077.09,2.09
2024-04-30,Hyderabad,233445,89648738.32,94214,69578571.32,74491,21031761.19,2.31
2024-04-30,Ahmedabad,225324,77362833.18,114055,67586338.74,87035,24589664.56,1.89
2024-04-30,Kolkata,206101,90035185.2,121308,75935943.75,66174,24017906.18,2.86
2024-04-30,Jaipur,225318,87199249.92,135212,70144335.63,54657,18647514.04,2.43
2024-04-30,Surat,179527,95806141.79,153812,69227845.99,64136,21306119.02,1.57
2024-05-01,Mumbai,207281,93901698.95,131403,64167739.64,70590,20191973.74,1.75
2024-05-01,Delhi,230870,89842551.25,145135,60899516.67,74736,22600361.08,1.58
2024-05-01,Bangalore,221580,84391191.96,118835,60995314.24,59300,24383414.05,1.1
2024-05-01,Chennai,210373,88479798.2,126162,60599756.29,53935,19131728.88,0.77
2024-05-01,Pune,245087,84740320.75,159263,58436627.03,62748,23659179.56,1.38
2024-05-01,Hyderabad,227504,91445350.85,144597,70682020.23,64252,22539170.08,2.51
2024-05-01,Ahmedabad,256526,83162875.08,133986,60324976.96,66714,19595268.19,1.11
2024-05-01,Kolkata,262664,84680345.84,127629,69610399.62,66199,24616844.76,2.66
2024-05-01,Jaipur,221842,99337468.44,123642,71193108.26,70016,20681469.43,2.97
2024-05-01,Surat,228837,86484650.8,118714,71310248.38,74645,18926603.63,1.98
2024-05-02,Mumbai,221527,88597623.11,144495,66177825.23,75512,22592169.16,2.6
2024-05-02,Delhi,199207,101274987.26,81075,62670455.36,61564,23946147.76,1.66
2024-05-02,Bangalore,205468,83572984.72,118626,67317283.8,66929,18963683.17,0.61
2024-05-02,Chennai,210178,93118333.62,140427,65046649.94,66434,21097916.0,1.99
2024-05-02,Pune,200810,76960450.37,133820,66062085.89,68638,23579463.97,2.64
2024-05-02,Hyderabad,214775,83803814.85,145857,67132662.43,78533,24515926.7,0.76
2024-05-02,Ahmedabad,207385,98762979.43,109867,70931078.21,51184,25888109.25,1.9
2024-05-02,Kolkata,212637,81978887.2,154687,62597567.2,70499,22538031.12,2.08
2024-05-02,Jaipur,242457,84053237.37,108679,65795836.65,60787,22805101.87,0.95
2024-05-02,Surat,236598,91897643.68,120628,70014436.44,69426,23421448.92,2.58
2024-05-03,Mumbai,233743,97086414.79,137208,63237250.77,56146,24445850.16,2.34
2024-05-03,Delhi,265334,97565844.99,117547,64590210.36,71924,20383139.3,1.18
2024-05-03,Bangalore,233158,81598037.92,134525,69006383.92,67468,24401703.57,1.41
2024-05-03,Chennai,246692,87525567.39,134244,66567808.29,60760,27392998.47,1.28
2024-05-03,Pune,199411,81237497.11,130616,68987525.27,68548,20457650.74,2.74
2024-05-03,Hyderabad,259570,84644649.79,122525,69777755.66,51244,20730939.85,1.62
2024-05-03,Ahmedabad,265089,83175691.08,150079,73892031.43,67803,21748288.68,1.48
2024-05-03,Kolkata,225844,79868743.94,145022,63478854.12,43089,22405608.26,2.83
2024-05-03,Jaipur,224430,83653786.81,122564,64997606.34,70802,19227793.02,0.57
2024-05-03,Surat,231096,88448308.18,122070,70866925.03,64950,19498378.28,1.48
2024-05-04,Mumbai,195668,86397581.43,94314,66791317.21,73949,21726135.66,0.96
2024-05-04,Delhi,219852,92507827.56,106113,67554769.63,53582,23838921.9,0.72
2024-05-04,Bangalore,282525,89163648.09,100484,56486345.15,72375,27447094.3,0.83
2024-05-04,Chennai,211362,86143845.13,136582,74383932.76,77929,21279949.72,1.31
2024-05-04,Pune,203110,88605298.08,145998,70658119.06,68000,22386832.83,2.4
2024-05-04,Hyderabad,210308,93254176.07,139490,65238634.35,66820,23839647.11,1.42
2024-05-04,Ahmedabad,211140,92443804.06,138560,61544530.37,64894,20984119.2,2.52
2024-05-04,Kolkata,228370,86923487.19,132219,67284062.96,76518,22527765.75,1.73
2024-05-04,Jaipur,257496,80283530.18,152099,69336137.9,76399,23771931.14,2.19
2024-05-04,Surat,195272,87607014.14,134336,66189632.73,60877,22305670.78,1.9
2024-05-05,Mumbai,201919,80284510.42,157047,65016964.11,35837,22872372.77,1.25
2024-05-05,Delhi,184313,89413798.25,146372,62439341.43,62272,21672898.55,1.36
2024-05-05,Bangalore,244692,90724412.6,103273,63286855.99,68833,19945441.71,1.77
2024-05-05,Chennai,195417,92154476.56,112401,61566782.77,61481,23022654.53,2.02
2024-05-05,Pune,221544,84502627.56,126795,62496364.48,75025,20919791.25,1.06
2024-05-05,Hyderabad,224263,83740948.1,113329,70548765.91,77996,23116993.65,1.37
2024-05-05,Ahmedabad,194239,88462074.51,114423,61754408.08,80790,23582395.41,2.27
2024-05-05,Kolkata,183582,84126282.85,129610,62868762.63,55793,22922054.92,1.26
2024-05-05,Jaipur,243245,98195835.43,137094,67720469.67,66803,22962453.78,2.25
2024-05-05,Surat,222857,88757521.01,132035,74001742.77,71386,21190433.05,2.44
2024-05-06,Mumbai,216397,88948776.25,120208,58233003.66,74705,19518567.48,0.69
2024-05-06,Delhi,211788,73867640.69,138475,67200858.75,69163,17446472.43,2.12
2024-05-06,Bangalore,211850,91898053.27,106127,66252437.32,83607,22363296.67,0.71
2024-05-06,Chennai,225774,93605726.97,139778,68374102.79,62688,20143761.33,2.71
2024-05-06,Pune,165323,90626758.75,167318,64391245.77,53092,23507392.43,1.91
2024-05-06,Hyderabad,234985,97170523.8,113627,69772433.36,64392,24754449.65,2.97
2024-05-06,Ahmedabad,218756,86666726.34,135821,60339933.77,73196,20083555.96,2.7
2024-05-06,Kolkata,208805,85645466.39,126693,69946217.2,53255,21266225.79,1.56
2024-05-06,Jaipur,235842,81715116.34,156618,66022492.75,66569,17655442.07,1.15
2024-05-06,Surat,220988,92165796.21,123077,62591912.45,47729,22744834.59,2.91
2024-05-07,Mumbai,230736,85216060.34,114595,62972441.72,78809,24138185.45,2.98
2024-05-07,Delhi,201074,89254502.16,135330,63909923.33,76938,23753440.85,0.77
2024-05-07,Bangalore,221990,91760738.2,127413,66505681.33,66732,23204680.52,1.91
2024-05-07,Chennai,209490,80033745.12,160061,69153261.97,70689,21043538.8,2.61
2024-05-07,Pune,235026,89306672.86,122950,68866784.59,66280,21045897.96,2.43
2024-05-07,Hyderabad,235283,92757903.86,167416,67922291.31,65635,26248291.58,1.99
2024-05-07,Ahmedabad,210079,92866879.95,128017,66148558.29,57407,23368592.12,1.7
2024-05-07,Kolkata,161501,84845481.64,109364,64531293.17,68810,23153768.75,0.93
2024-05-07,Jaipur,226685,88037474.04,117575,67599165.02,50241,16751922.18,2.51
2024-05-07,Surat,195221,82338993.16,132306,66352253.21,64390,24221526.7,2.31
2024-05-08,Mumbai,231212,86801448.46,155136,65244219.15,73679,19672065.71,1.51
2024-05-08,Delhi,218716,85817372.84,112879,66887436.89,64833,19100066.48,1.36
2024-05-08,Bangalore,186511,75345382.91,127950,64838118.48,63983,22605501.86,2.16
2024-05-08,Chennai,230264,87766401.23,128881,66128296.59,60859,18664999.81,1.29
2024-05-08,Pune,235611,86943177.71,114541,58036377.6,72610,23484652.65,0.71
2024-05-08,Hyderabad,216935,98568909.85,125628,63380490.1,64993,21112077.03,1.14
2024-05-08,Ahmedabad,248288,77990193.27,143491,72732806.47,73342,22925979.75,2.68
2024-05-08,Kolkata,220823,78986277.38,117254,64606546.64,57643,18036099.23,0.52
2024-05-08,Jaipur,206467,97083301.28,144369,70096229.93,65232,23175172.54,2.3
2024-05-08,Surat,234929,82808069.7,128577,65992414.41,80256,16160572.07,2.05
2024-05-09,Mumbai,255494,94496179.68,133009,64233955.9,50833,20142350.15,2.78
2024-05-09,Delhi,208138,82849691.74,127471,69274351.02,61663,22139993.69,2.96
2024-05-09,Bangalore,230646,94304192.27,102998,67831637.21,78049,25770943.18,2.6
2024-05-09,Chennai,233610,79151107.18,131539,72960009.51,64909,22351526.91,2.33
2024-05-09,Pune,217008,90648378.39,120856,65205358.05,72907,26592762.94,0.6
2024-05-09,Hyderabad,235784,91155848.85,134033,70106709.08,75405,21773621.53,1.5
2024-05-09,Ahmedabad,246258,96885764.21,120337,65197922.77,65718,21275357.97,1.7
2024-05-09,Kolkata,213449,95033325.78,127295,58358301.52,63636,21654295.9,0.78
2024-05-09,Jaipur,235479,84645906.68,125714,64979515.72,67434,23202685.04,0.65
2024-05-09,Surat,224122,84856648.25,119933,66500679.97,51609,26463267.67,1.13
2024-05-10,Mumbai,214829,82704421.81,123603,65765347.49,61782,27824849.89,2.17
2024-05-10,Delhi,170746,93564946.89,115919,66709251.05,78647,21398161.1,0.86
2024-05-10,Bangalore,228155,89718788.23,131491,70041038.55,63969,25152547.57,1.91
2024-05-10,Chennai,200869,85683886.45,149975,67257735.59,60278,19593899.79,1.97
2024-05-10,Pune,234671,85793765.46,151114,58117760.66,87836,20123403.03,0.61
2024-05-10,Hyderabad,220104,83398150.95,141018,71561556.94,64085,23364330.77,2.04
2024-05-10,Ahmedabad,236291,88252774.69,142035,66288467.18,61189,19622223.86,2.45
2024-05-10,Kolkata,236388,93080284.45,139598,69610314.54,60515,26821222.51,1.67
2024-05-10,Jaipur,258732,80917423.24,114491,64969895.2,51632,21237456.57,1.51
2024-05-10,Surat,234653,92338668.69,137506,63078425.6,79718,23806354.17,1.69
2024-05-11,Mumbai,240331,81578385.3,111675,63736849.53,79055,20988178.78,1.69
2024-05-11,Delhi,240061,85504177.68,129692,70684907.88,78614,18669485.17,0.64
2024-05-11,Bangalore,243589,92218406.95,113032,64645329.17,66963,21516627.14,1.17
2024-05-11,Chennai,170534,84378369.5,133135,60493537.01,85765,20511119.16,1.13
2024-05-11,Pune,234193,85380639.63,149157,69572337.71,63557,21164079.95,1.94
2024-05-11,Hyderabad,218328,84900812.71,106779,67230346.91,75257,22192942.24,2.67
2024-05-11,Ahmedabad,220390,92327142.83,161397,62142053.59,61641,21884910.49,2.3
2024-05-11,Kolkata,213466,79469124.46,131816,69096382.43,67162,20322457.44,0.72
2024-05-11,Jaipur,242988,81893419.91,107181,66505645.32,59501,22166144.36,1.37
2024-05-11,Surat,186658,89105006.06,125647,66948386.97,82463,21810293.45,1.57
2024-05-12,Mumbai,228179,93449117.49,135175,69077948.03,70027,22674653.43,1.88
2024-05-12,Delhi,223962,94621060.34,113107,75762819.24,67860,19588525.91,2.94
2024-05-12,Bangalore,236308,92853908.34,110124,72001437.33,61941,20794335.96,0.52
2024-05-12,Chennai,243562,91568877.17,125373,65234038.62,55275,19927735.55,1.63
2024-05-12,Pune,202498,81595582.14,128208,69273328.32,71234,24890926.7,1.34
2024-05-12,Hyderabad,229240,95233231.96,127089,73369716.81,56812,21476818.29,0.89
2024-05-12,Ahmedabad,232448,91011010.93,103306,68629442.2,67915,23490402.78,2.49
2024-05-12,Kolkata,220943,88006501.29,126574,70064479.0,74125,24909870.52,0.88
2024-05-12,Jaipur,212965,89894304.82,165723,68076192.61,68212,20189979.9,0.52
2024-05-12,Surat,220619,93400741.92,122045,59871447.48,68740,21281956.52,1.95
2024-05-13,Mumbai,252292,90884209.49,135591,59663137.58,60806,21506743.55,0.76
2024-05-13,Delhi,228225,83018699.3,135508,62275660.7,73924,22540106.91,2.07
2024-05-13,Bangalore,205157,96611342.29,106845,70423812.31,70770,20455434.35,2.76
2024-05-13,Chennai,230687,84920916.28,101186,63020854.65,78848,20755202.94,2.15
2024-05-13,Pune,173443,98681506.12,132568,67666774.34,53351,25050723.22,2.63
2024-05-13,Hyderabad,263748,92554311.55,111437,72611075.43,73245,21094168.78,2.02
2024-05-13,Ahmedabad,245902,78956800.5,155185,70592130.25,63115,22902021.43,2.86
2024-05-13,Kolkata,244714,87062806.55,102652,69743416.16,69858,19022119.9,1.76
2024-05-13,Jaipur,206110,87129312.05,121680,63891429.56,73604,23712104.71,2.44
2024-05-13,Surat,162406,88132160.63,136089,69694711.26,71243,18253543.84,2.98
2024-05-14,Mumbai,211119,92698376.58,138651,65383135.96,55577,24508822.2,2.19
2024-05-14,Delhi,221383,93399665.68,145492,65748225.28,76881,20525087.36,2.44
2024-05-14,Bangalore,231113,94321764.1,115885,64422856.91,67094,20766638.73,1.15
2024-05-14,Chennai,211058,94180368.48,138341,74363541.82,76500,22435964.91,1.68
2024-05-14,Pune,212572,94185554.05,129941,60739043.78,35139,21548960.95,2.52
2024-05-14,Hyderabad,242787,89464639.75,107266,66783750.13,65370,20625588.03,1.83
2024-05-14,Ahmedabad,221727,86361813.97,155461,64092502.81,71007,24184607.18,1.68
2024-05-14,Kolkata,232755,86262745.2,112288,60387011.39,69973,23742480.12,1.23
2024-05-14,Jaipur,219941,79616667.33,107414,68370190.94,55131,26262003.41,1.75
2024-05-14,Surat,228804,102794762.23,148113,57768764.02,62841,21711542.28,0.92
2024-05-15,Mumbai,256211,85614146.11,125167,59097186.35,64749,23068271.9,2.49
2024-05-15,Delhi,214002,86619655.53,107175,65346156.5,80998,25547288.28,0.67
2024-05-15,Bangalore,216489,98192501.5,146234,68895458.88,64906,17670332.04,1.15
2024-05-15,Chennai,220145,91494874.52,123116,65726335.24,67309,21596115.14,2.77
2024-05-15,Pune,247287,86912063.07,137234,68003917.62,68658,25000668.79,1.16
2024-05-15,Hyderabad,202971,99672858.27,132807,65610912.23,79944,24838215.29,0.9
2024-05-15,Ahmedabad,232613,88231298.33,129299,70685542.33,58913,21404447.39,0.59
2024-05-15,Kolkata,228713,87821918.98,117388,64741846.98,81699,24641063.55,1.56
2024-05-15,Jaipur,245604,93302188.56,133163,73165553.4,56699,23828576.01,1.18
2024-05-15,Surat,221305,89068591.1,137492,60293395.15,77949,19162198.48,1.56
2024-05-16,Mumbai,215381,95963534.24,102968,69772273.5,75296,25066782.72,1.49
2024-05-16,Delhi,238456,80510833.83,136414,72758525.91,71481,22244557.41,2.01
2024-05-16,Bangalore,223007,95822792.04,146845,61798388.89,61093,19937783.43,1.79
2024-05-16,Chennai,192348,90423495.56,145459,63077895.37,73065,23285795.63,2.83
2024-05-16,Pune,239458,86344710.0,138142,67019930.64,58222,20121407.25,2.26
2024-05-16,Hyderabad,205507,96890232.5,147740,69360094.49,73575,24699836.41,0.62
2024-05-16,Ahmedabad,215405,100394025.09,134799,68530515.46,64186,21112362.39,2.14
2024-05-16,Kolkata,197475,81413040.01,136158,70621731.65,63797,20742713.9,0.69
2024-05-16,Jaipur,193739,89907433.76,136997,71383314.94,65190,21436291.85,2.04
2024-05-16,Surat,225488,77067289.65,128820,69611375.0,75596,21012336.47,1.3
2024-05-17,Mumbai,228363,80482854.32,139879,62851531.82,61940,24348481.0,0.77
2024-05-17,Delhi,233002,92293537.89,142971,67746048.81,56930,22122147.74,0.65
2024-05-17,Bangalore,208912,87339024.19,127721,66681922.5,55156,21692669.12,1.42
2024-05-17,Chennai,196556,96215081.79,135062,74619601.03,83102,24920836.14,0.56
2024-05-17,Pune,226971,85214783.53,124543,65876139.19,60142,21311122.72,2.79
2024-05-17,Hyderabad,212588,86823021.65,139799,76783347.2,52023,26504807.87,1.67
2024-05-17,Ahmedabad,206662,92564832.88,141315,66084009.97,61237,20185551.65,0.98
2024-05-17,Kolkata,219630,88604002.9,145820,69466996.44,68694,22095188.44,2.2
2024-05-17,Jaipur,204804,92157169.36,145858,61784297.51,59089,24564199.28,1.69
2024-05-17,Surat,224028,84927049.6,145089,67534290.83,51727,22846146.81,0.65
2024-05-18,Mumbai,220838,94485223.14,99165,66005436.15,48090,22566337.6,2.51
2024-05-18,Delhi,220463,88788810.05,140104,68534268.2,65772,19443424.78,0.6
2024-05-18,Bangalore,251321,84228669.22,125791,65258508.49,94677,23558785.3,2.19
2024-05-18,Chennai,239667,94650877.03,125983,69038706.28,49480,24345209.98,2.91
