date,branch,gold_loan_amt,home_loan_amt,personal_loan_amt,fd_deposit_amt,casa_balance,npa_percent
2024-03-31,Surat,1654409.9,5502703.36,1541608.06,6854109.24,3657608.48,2.55
2024-04-01,Mumbai,1632617.75,6308665.16,1035389.16,8072876.24,3192930.14,2.34
2024-04-01,Delhi,1743440.36,6054210.16,1206037.6,7301718.94,3593277.43,5.58
2024-04-01,Bangalore,1442827.21,4412644.1,1383098.21,7584405.87,2833582.28,2.96
2024-04-01,Chennai,1455634.24,4429239.29,1175644.52,6806935.16,3010765.88,3.18
2024-04-01,Pune,1228043.27,6284809.04,1451029.7,6829821.12,3221944.97,3.33
2024-04-01,Hyderabad,1655541.95,4883316.21,1327124.35,7090924.14,2864008.3,5.23
2024-04-01,Ahmedabad,1288921.17,5606042.39,1457023.19,8941895.3,2760206.17,5.46
2024-04-01,Kolkata,1714394.11,5809413.95,1083173.41,7701045.78,2484223.02,2.29
2024-04-01,Jaipur,1434199.91,5572020.66,1415642.75,7694614.99,3644232.74,4.65
2024-04-01,Surat,1655199.35,5813423.52,1172379.36,7693832.52,2595479.82,4.98
2024-04-02,Mumbai,1256003.58,4749775.04,1462738.61,7215858.6,3162970.18,4.65
2024-04-02,Delhi,1727746.07,5629822.11,1101364.33,7500273.9,3218827.03,3.66
2024-04-02,Bangalore,1542006.06,4784580.68,1136117.5,6707742.25,3052517.74,4.38
2024-04-02,Chennai,1827095.12,5093928.29,1152206.14,7208918.51,3568368.79,2.89
2024-04-02,Pune,1528476.83,5512570.59,1290232.78,6569889.1,3478221.41,3.91
2024-04-02,Hyderabad,1612995.4,4388220.53,1145792.19,6182566.07,3306502.97,2.35
2024-04-02,Ahmedabad,1622590.89,5854101.66,1134113.87,7009479.14,2977166.8,5.17
2024-04-02,Kolkata,1401320.43,5457545.97,1207271.75,6854590.53,3034327.99,5.48
2024-04-02,Jaipur,1348537.61,5453746.93,988171.54,6969704.27,3034606.26,5.96
2024-04-02,Surat,1919380.64,5147067.84,1178793.42,7711205.37,2013948.75,3.26
2024-04-03,Mumbai,1698212.24,5428957.28,1282104.32,8055282.8,2970095.34,3.59
2024-04-03,Delhi,1757054.78,5049988.75,948415.41,6930873.83,3047628.62,4.11
2024-04-03,Bangalore,1529932.59,4448961.03,1469792.87,7134853.19,2986014.2,3.33
2024-04-03,Chennai,1902315.21,5793405.88,1143085.86,7255494.93,3592154.78,2.52
2024-04-03,Pune,1660090.5,5619535.19,1659538.96,5913081.36,3330612.54,2.79
2024-04-03,Hyderabad,1453142.57,5577687.9,1087337.8,7756633.84,3092045.74,2.36
2024-04-03,Ahmedabad,1746042.83,5244637.3,1467875.7,6375783.06,2721725.12,4.4
2024-04-03,Kolkata,1113901.35,5803942.87,1024032.12,7612137.82,3060836.57,4.54
2024-04-03,Jaipur,1173594.88,5395487.59,1069350.55,7076020.73,3307263.86,4.01
2024-04-03,Surat,1588815.89,5341364.8,1142286.46,7896143.31,3011417.35,3.74
2024-04-04,Mumbai,1460244.26,4960907.97,1136384.47,7879412.46,2918167.67,3.29
2024-04-04,Delhi,1705478.28,5592921.94,1248038.25,6713513.54,3016550.33,4.04
2024-04-04,Bangalore,1764399.19,5187321.79,1228508.55,7741031.44,3443763.17,5.23
2024-04-04,Chennai,1566291.32,4472427.27,1190188.65,6503437.93,3390191.02,2.21
2024-04-04,Pune,1714553.16,4914103.26,1247441.68,8072780.91,3248367.3,2.8
2024-04-04,Hyderabad,1557928.14,4869797.79,1106565.75,7068186.89,2787248.58,5.64
2024-04-04,Ahmedabad,1287857.52,6160636.62,1306650.53,6445158.16,3002215.25,3.61
2024-04-04,Kolkata,1593719.61,5935457.22,1414640.55,6442969.63,3482056.48,2.37
2024-04-04,Jaipur,1353496.84,5128488.09,1250653.54,7743392.13,3483426.63,3.99
2024-04-04,Surat,1413848.68,5736111.9,1164857.64,7573584.89,3400524.94,2.19
2024-04-05,Mumbai,1888735.69,5437433.27,1198334.49,7018125.67,3089123.9,3.79
2024-04-05,Delhi,1914147.02,5562062.07,922192.08,8076757.77,3468112.42,5.82
2024-04-05,Bangalore,1071737.73,5627772.77,1278080.9,7601712.98,2918923.01,5.37
2024-04-05,Chennai,1490706.28,5974536.72,1067100.21,6445526.23,3099511.57,4.41
2024-04-05,Pune,1544319.55,4896185.15,912207.65,8337767.49,3363462.54,5.08
2024-04-05,Hyderabad,1682956.93,5622634.93,1266727.31,7518259.84,3233325.18,3.21
2024-04-05,Ahmedabad,1351019.4,3911485.82,1221315.97,7243405.38,3185100.8,4.67
2024-04-05,Kolkata,1723874.66,5105475.21,1362593.49,7068361.18,3177294.84,2.75
2024-04-05,Jaipur,1676959.89,5565649.47,1062233.78,6387945.82,2908087.69,3.0
2024-04-05,Surat,1432657.07,4912178.93,1392504.96,7344570.95,2705808.88,5.46
2024-04-06,Mumbai,1534428.99,5182357.12,1460711.88,6864920.82,3557595.81,5.84
2024-04-06,Delhi,1616120.02,5481786.61,1462108.01,6972796.18,3141370.95,5.94
2024-04-06,Bangalore,1350737.96,5054668.66,1063861.81,7934908.09,3675081.0,3.78
2024-04-06,Chennai,1922015.81,4972696.73,1372280.44,8403885.0,2416335.01,4.65
2024-04-06,Pune,1468885.83,5935901.81,1104681.42,7591683.94,3089725.4,4.92
2024-04-06,Hyderabad,1705866.73,5792703.57,1251937.49,7820659.43,3159364.47,3.94
2024-04-06,Ahmedabad,1352857.02,5226239.34,1159426.96,7805701.55,3153900.95,4.71
2024-04-06,Kolkata,1716639.44,5005799.39,1310633.47,7066449.29,3173217.27,3.99
2024-04-06,Jaipur,1499884.19,5043744.11,1103555.7,6105225.5,2933935.83,4.01
2024-04-06,Surat,1612532.33,5395648.68,1057266.66,7864416.37,3784167.5,4.95
2024-04-07,Mumbai,1817576.81,4862961.49,1156861.38,5616306.9,3518602.06,3.24
2024-04-07,Delhi,1895755.94,5360150.72,1337119.21,7125703.48,2867282.78,4.37
2024-04-07,Bangalore,1658609.26,5097454.82,1276034.1,7628253.13,3086300.92,2.11
2024-04-07,Chennai,1551027.84,5497373.89,1207038.61,8358524.51,2951053.63,5.67
2024-04-07,Pune,1306231.42,5044029.57,1399538.19,7363214.91,3352955.62,5.63
2024-04-07,Hyderabad,1943187.52,5292045.64,1093336.3,7194791.08,3450645.3,3.93
2024-04-07,Ahmedabad,1537439.68,5071587.95,1319594.84,7242678.22,3044722.88,4.69
2024-04-07,Kolkata,1199610.04,5216198.76,1061594.69,7724660.19,3270720.71,4.51
2024-04-07,Jaipur,1402705.54,5434802.26,1141739.42,7883561.05,3193123.83,5.02
2024-04-07,Surat,1635335.35,5087104.2,1028264.93,8178333.95,3328528.45,2.42
2024-04-08,Mumbai,1738488.02,4951517.97,813022.68,8198473.87,3386331.28,4.92
2024-04-08,Delhi,1207829.61,6174732.2,1066548.65,8017840.61,3465547.03,2.21
2024-04-08,Bangalore,1546031.77,5836761.77,1120986.2,6835829.7,3464933.41,3.51
2024-04-08,Chennai,1564192.97,5039960.86,1296899.65,7499953.66,3143178.47,5.08
2024-04-08,Pune,1575044.69,4469502.13,1182070.88,6439021.82,3365377.64,2.91
2024-04-08,Hyderabad,1723840.44,5330719.96,1376096.13,7367230.95,2395404.37,4.42
2024-04-08,Ahmedabad,1438994.23,6726361.39,1051260.31,7355655.01,3203527.13,2.52
2024-04-08,Kolkata,1855711.97,5166877.14,1338837.31,7378611.57,2794280.43,2.45
2024-04-08,Jaipur,1455131.64,4461377.18,1456297.19,7029764.91,2747917.35,3.07
2024-04-08,Surat,1538199.23,4625415.07,1263604.92,8085225.83,3777244.27,4.86
2024-04-09,Mumbai,1490310.99,4856473.21,1242875.46,7732374.33,3140473.17,2.18
2024-04-09,Delhi,1528668.37,4187816.63,1345800.49,8827410.73,2974689.07,5.48
2024-04-09,Bangalore,1411901.62,6243861.18,1273098.57,6694040.39,3418243.78,2.65
2024-04-09,Chennai,1657800.32,5437334.61,1309746.04,7209423.34,3269490.19,5.62
2024-04-09,Pune,1690942.11,4247880.4,1191097.47,8430941.07,2906988.81,4.68
2024-04-09,Hyderabad,1447504.34,5079527.28,880781.93,6485023.73,2800126.49,5.86
2024-04-09,Ahmedabad,1543839.99,5270085.7,1420420.82,7226576.04,2967750.1,5.03
2024-04-09,Kolkata,1515241.76,5926158.91,1566374.82,6562055.98,3313012.3,4.02
2024-04-09,Jaipur,1202926.34,5439950.18,1198968.52,7473875.97,3142865.77,2.64
2024-04-09,Surat,1369303.63,4056581.0,1226448.33,6778076.99,3255290.06,3.72
2024-04-10,Mumbai,1694788.45,5075998.53,1178309.99,7887516.97,3159270.64,3.21
2024-04-10,Delhi,1683495.33,4942072.28,1230723.04,6890182.16,3771934.97,5.8
2024-04-10,Bangalore,1618065.82,4397724.17,1557428.82,7246527.55,3369739.9,2.76
2024-04-10,Chennai,1399420.75,4509330.16,1317347.1,5973769.58,3236161.56,2.94
2024-04-10,Pune,1671038.1,6351566.27,1238252.03,7722415.75,3116303.99,4.05
2024-04-10,Hyderabad,1982871.57,5077010.5,992475.27,8516164.13,3067564.19,5.76
2024-04-10,Ahmedabad,1515184.24,5194248.1,1747982.16,7187349.66,3310689.17,5.94
2024-04-10,Kolkata,1438633.39,5448887.66,1369521.91,8555017.92,2465262.8,5.4
2024-04-10,Jaipur,1091115.49,5060470.16,1685726.84,7204683.15,3497513.54,2.4
2024-04-10,Surat,1877807.9,4753421.76,1300943.38,7383523.68,2891429.09,3.61
2024-04-11,Mumbai,1404569.76,5345023.02,1063659.56,7186320.78,3162126.56,4.75
2024-04-11,Delhi,1632181.51,4911449.73,1216523.86,8526650.52,2853281.23,2.1
2024-04-11,Bangalore,1609489.84,5967960.05,1223341.57,7278103.75,2803831.44,2.26
2024-04-11,Chennai,1748148.29,5605796.68,1539618.94,6270557.94,2772436.57,2.87
2024-04-11,Pune,1651038.18,4624007.95,1025260.2,6014775.84,3378722.19,3.94
2024-04-11,Hyderabad,1461206.37,4270911.19,1326068.5,6792295.34,3349291.67,4.76
2024-04-11,Ahmedabad,1285477.58,4307987.71,910220.3,7026961.1,3056646.05,4.65
2024-04-11,Kolkata,1443085.08,4601901.12,1411963.06,6486695.61,3095093.37,2.84
2024-04-11,Jaipur,1437685.94,4886023.15,1157630.58,7109862.82,2951209.22,2.54
2024-04-11,Surat,1619518.56,4538176.18,1454070.58,7661146.52,3708528.38,3.02
2024-04-12,Mumbai,1404680.81,5423838.67,882261.65,8235082.72,3364974.11,5.49
2024-04-12,Delhi,1261099.83,4524085.13,1185158.85,7266908.33,2620422.84,3.47
2024-04-12,Bangalore,1528633.34,5630991.62,1040635.29,6398307.15,3295188.52,4.46
2024-04-12,Chennai,1788114.66,5792296.57,1177104.49,5781857.61,3251687.73,3.99
2024-04-12,Pune,1544556.46,5812105.58,1120300.94,7112349.29,3097465.11,3.61
2024-04-12,Hyderabad,967022.18,4842547.53,1540664.84,7420711.72,3301058.23,5.23
2024-04-12,Ahmedabad,1527118.92,4785457.82,1386981.16,6175607.91,3356649.25,4.17
2024-04-12,Kolkata,1345480.79,5340691.36,1093695.68,7284041.8,3344565.44,3.31
2024-04-12,Jaipur,1717836.24,5342577.63,1447383.06,7611304.94,2848198.89,5.15
2024-04-12,Surat,1409167.32,5172054.02,1176686.7,9180507.91,3240766.33,4.91
2024-04-13,Mumbai,1835295.38,4426497.48,1458099.04,8768352.66,2737828.92,2.34
2024-04-13,Delhi,1739475.8,5103941.41,1198117.68,8142776.13,3154727.41,4.81
2024-04-13,Bangalore,1450833.09,5870480.61,998909.74,6417458.35,3197589.65,2.67
2024-04-13,Chennai,1582588.52,5627136.5,1178570.85,7522614.45,3191591.14,3.64
2024-04-13,Pune,1483529.74,6337295.18,1133641.22,8688732.15,3165505.4,4.11
2024-04-13,Hyderabad,1287980.06,5574508.38,1387220.85,6874963.48,3257350.7,4.88
2024-04-13,Ahmedabad,1782442.52,5257897.21,1369976.92,6001711.38,3295500.38,2.03
2024-04-13,Kolkata,1442955.4,5411519.43,1072279.5,7646400.92,3228056.48,4.82
2024-04-13,Jaipur,1367277.89,6110927.21,1575888.9,7608389.13,3656192.81,4.09
2024-04-13,Surat,1457558.13,5519641.48,1380682.95,7952740.73,2768660.86,2.71
2024-04-14,Mumbai,1759686.34,5350192.86,1444287.87,6595574.73,3303685.15,3.35
2024-04-14,Delhi,1331772.94,4910506.04,1100320.87,6458003.35,2973155.93,3.79
2024-04-14,Bangalore,1817870.27,4819690.59,1253133.92,7645853.84,3218997.05,2.63
2024-04-14,Chennai,1808215.38,5332533.18,1571153.05,7863103.11,3252446.77,3.76
2024-04-14,Pune,1630484.48,5469994.03,1655666.63,7190343.35,3055714.66,3.31
2024-04-14,Hyderabad,1602528.12,4969176.74,1286649.76,7336524.2,3025119.93,3.33
2024-04-14,Ahmedabad,1234222.61,5036538.71,1341694.45,6801759.32,2705693.53,3.28
2024-04-14,Kolkata,1592588.54,4884175.06,1286597.8,7735546.7,3385865.75,5.01
2024-04-14,Jaipur,1778739.51,5900920.59,1609877.8,7139234.7,3190580.79,5.11
2024-04-14,Surat,1490381.35,4081314.61,1263289.33,7908072.15,2732000.78,4.77
2024-04-15,Mumbai,1502310.79,5712129.05,1316869.45,8314923.42,3181026.4,4.07
2024-04-15,Delhi,1794645.56,6072046.39,1338861.89,8833214.02,3348048.19,3.93
2024-04-15,Bangalore,1616654.95,5118868.84,1131065.6,8060394.55,3431314.43,2.29
2024-04-15,Chennai,1474056.9,5082885.69,1347391.07,7785908.25,3202117.09,4.71
2024-04-15,Pune,1938142.92,4856856.61,1061180.08,6802037.24,2735478.5,2.2
2024-04-15,Hyderabad,1860116.37,5291466.15,1187788.7,7509750.71,3656097.5,5.36
2024-04-15,Ahmedabad,1558729.0,5087238.95,1213997.02,6390063.32,3240938.44,4.22
2024-04-15,Kolkata,1570259.71,5472183.28,1301743.17,7811642.2,3118876.39,4.17
2024-04-15,Jaipur,1338077.14,5308533.06,1299791.66,6914042.09,2971884.37,4.42
2024-04-15,Surat,1627293.58,5530875.35,1148326.02,7149773.04,2566425.19,4.4
2024-04-16,Mumbai,1692004.18,4882370.39,1428018.71,6571609.74,3310817.36,2.51
2024-04-16,Delhi,1395648.52,4456934.47,1192019.75,6836362.45,3438013.17,5.53
2024-04-16,Bangalore,1555392.12,5342793.49,1143269.79,7503909.94,3642432.69,4.64
2024-04-16,Chennai,1415633.24,4505973.83,1394177.73,6850841.54,3079103.59,4.88
2024-04-16,Pune,1973027.84,5283326.17,1136892.6,6646224.62,3503300.98,5.59
2024-04-16,Hyderabad,1459208.66,3773784.41,1446758.23,6019507.7,3112898.36,5.7
2024-04-16,Ahmedabad,1592904.49,5069258.35,1030211.12,7533752.22,3756743.38,4.91
2024-04-16,Kolkata,1393388.75,5007545.56,1166344.27,6917751.63,3050145.11,2.43
2024-04-16,Jaipur,1732099.03,5501127.59,1238558.97,6790995.56,3188181.83,3.01
2024-04-16,Surat,1249990.58,4243903.05,1404177.1,6540412.09,2599042.43,4.91
2024-04-17,Mumbai,1819594.21,5186381.73,1238607.09,7651620.67,2881112.16,2.8
2024-04-17,Delhi,1608167.15,4560008.77,1201685.25,8789363.03,2863743.54,4.77
2024-04-17,Bangalore,1783397.64,5106607.0,990945.87,8608939.08,3141190.13,5.28
2024-04-17,Chennai,1422477.88,5859068.27,1325397.92,6717350.46,3155342.95,2.05
2024-04-17,Pune,1808438.09,4700516.21,1157724.32,7979759.24,2303178.8,3.64
2024-04-17,Hyderabad,1548759.69,4998624.57,1204605.95,6441892.45,3483665.17,5.89
2024-04-17,Ahmedabad,1463888.55,4689579.58,1626379.28,8554922.73,2793229.1,4.59
2024-04-17,Kolkata,1913602.0,6405142.66,970038.92,7056023.21,3337694.23,3.58
2024-04-17,Jaipur,1391969.53,4402903.02,1266131.63,6618087.68,3076569.6,3.96
2024-04-17,Surat,1868930.46,5513363.3,1389042.19,6299917.5,3139333.39,5.54
2024-04-18,Mumbai,1280395.38,5477571.19,1395916.09,6978543.58,3254078.31,3.58
2024-04-18,Delhi,1504358.75,5820106.55,1261425.31,8022906.68,2413019.84,2.2
2024-04-18,Bangalore,1421645.59,5459952.76,1230567.68,6784023.65,3583352.77,2.71
2024-04-18,Chennai,1776818.87,5617268.83,1194234.9,7612875.91,3318639.1,2.68
2024-04-18,Pune,1694286.45,5608492.75,996938.14,8014577.98,2981861.19,4.04
2024-04-18,Hyderabad,1505569.87,4319606.23,1437622.74,5968514.3,3034766.59,4.56
2024-04-18,Ahmedabad,1369475.08,5095377.34,1488734.7,7866996.97,3112091.78,5.8
2024-04-18,Kolkata,1645987.97,5349594.34,1163565.6,8664939.76,3275264.94,5.33
2024-04-18,Jaipur,1504617.13,5660940.35,1250259.79,6693797.35,3034480.4,3.1
2024-04-18,Surat,1598818.29,5229013.79,1192689.82,6720535.49,3295147.07,5.62
2024-04-19,Mumbai,1326729.99,5302417.05,1283345.91,7499079.47,3454501.35,2.8
2024-04-19,Delhi,1796640.91,5623264.4,1103893.36,7179911.5,2702858.94,5.13
2024-04-19,Bangalore,1530832.29,6045861.1,1345366.61,7657506.33,2786753.56,3.1
2024-04-19,Chennai,1724893.75,4891358.78,1210150.19,6830700.26,2948436.5,3.82
2024-04-19,Pune,1783964.36,5867072.6,957379.1,8000570.25,2907089.27,4.77
2024-04-19,Hyderabad,1762486.14,6365899.81,1141026.36,7818461.96,2819551.52,5.09
2024-04-19,Ahmedabad,2072029.0,4993612.82,1416821.69,7314376.46,3553688.01,5.21
2024-04-19,Kolkata,1580128.39,4520581.54,1190606.51,8138194.31,3054573.99,2.91
2024-04-19,Jaipur,1875330.97,5331092.96,1473905.82,6522182.73,3023273.6,5.18
2024-04-19,Surat,1520889.51,5124909.79,1187731.38,7127172.97,3457623.32,5.89
2024-04-20,Mumbai,1387137.23,5215040.82,1243265.88,7280504.0,3175051.87,5.21
2024-04-20,Delhi,1598467.12,4402421.93,1102294.91,7311938.95,2663788.09,4.21
2024-04-20,Bangalore,1296857.76,5662436.48,937295.78,7236071.61,3844153.59,3.74
2024-04-20,Chennai,1256518.52,6105073.81,1174883.17,7959763.47,3325282.18,3.0
2024-04-20,Pune,1875843.87,6217825.23,1227017.44,5928168.4,2905191.82,2.86
2024-04-20,Hyderabad,1492444.31,5440872.81,1158771.0,7635500.55,3209675.69,4.92
2024-04-20,Ahmedabad,1546276.86,5854450.77,1322599.91,7425832.28,3451921.23,2.33
2024-04-20,Kolkata,1597745.18,5139747.65,1054407.86,8180746.06,3271639.72,5.95
2024-04-20,Jaipur,1473798.94,5208261.28,1335543.39,8187618.99,3157277.85,4.97
2024-04-20,Surat,1282409.54,5273832.82,1514136.8,6770746.94,3711770.22,3.12
2024-04-21,Mumbai,1392667.04,5704589.44,1285097.14,6574335.22,3445172.89,2.47
2024-04-21,Delhi,1280573.59,4596204.7,1412736.07,7855638.5,2942983.41,4.43
2024-04-21,Bangalore,1565886.24,5439229.44,1197295.24,7503754.19,3305663.26,4.16
2024-04-21,Chennai,1562496.79,4933508.66,1208952.88,8000293.64,3596296.85,3.5
2024-04-21,Pune,1686994.15,5156602.49,1086579.27,6868044.67,3578965.25,2.41
2024-04-21,Hyderabad,1612310.44,5579576.31,1130350.29,6491154.17,2638218.59,5.13
2024-04-21,Ahmedabad,1450537.71,3895780.2,1032028.72,6540213.79,3209308.02,3.74
2024-04-21,Kolkata,1514382.06,5550524.76,1187498.72,7348205.12,3614446.6,3.19
2024-04-21,Jaipur,1291226.76,5753387.32,1390749.98,6819779.36,2923931.79,2.96
2024-04-21,Surat,1485876.53,5295448.38,1383083.08,7960154.76,3063019.62,3.58
2024-04-22,Mumbai,1352015.97,4953103.08,1028566.4,6755681.5,2793548.1,4.31
2024-04-22,Delhi,1794349.64,5627002.18,1245139.84,8350339.45,2809520.97,3.02
2024-04-22,Bangalore,1404538.94,5024984.49,1351260.21,6971646.85,3179903.72,3.52
2024-04-22,Chennai,1517537.3,6790680.11,1314446.14,6672388.26,2840258.16,4.93
2024-04-22,Pune,1532461.21,5435611.77,1377005.67,6107263.68,2887302.45,4.36
2024-04-22,Hyderabad,1513759.23,4523204.97,1286418.24,8283626.08,3095740.06,4.36
2024-04-22,Ahmedabad,1606812.58,4801289.57,1418946.24,7812422.5,2842937.59,4.84
2024-04-22,Kolkata,1664557.09,4358869.71,1121210.15,6692045.41,3376868.81,4.36
2024-04-22,Jaipur,1809007.47,5143751.97,1468143.58,7703359.12,2780483.83,4.45
2024-04-22,Surat,1884881.38,4731642.27,1471920.81,7765827.02,3972795.9,4.97
2024-04-23,Mumbai,1013532.56,5461764.71,1212625.76,7348004.06,3052666.09,4.35
2024-04-23,Delhi,1755278.91,5178240.56,1452773.46,7713192.46,3173016.63,4.77
2024-04-23,Bangalore,1707077.62,5525517.36,1511921.43,8191266.23,2952175.33,4.83
2024-04-23,Chennai,1758079.05,5003096.69,1189849.52,6822510.08,2599492.71,4.03
2024-04-23,Pune,1214768.86,5188739.91,1280864.96,7161388.83,2668897.67,5.47
2024-04-23,Hyderabad,1411929.45,5608124.98,1335172.99,6697085.23,3164752.79,4.78
2024-04-23,Ahmedabad,1525479.92,4541435.95,1250662.67,8100460.58,3386702.69,5.21
2024-04-23,Kolkata,1880994.57,6031771.14,1214166.39,7836780.76,3150715.0,3.95
2024-04-23,Jaipur,1896441.24,5180321.86,1302409.19,8212510.53,3127344.65,5.87
2024-04-23,Surat,1305645.46,5667498.45,1361705.2,7373222.49,3007594.07,4.59
2024-04-24,Mumbai,1619061.03,5895949.52,1171923.29,6759810.17,3251460.1,2.21
2024-04-24,Delhi,1206443.65,5482915.63,1203562.26,7167401.18,3011421.44,3.81
2024-04-24,Bangalore,1922509.22,5339719.91,1495309.17,7234085.01,2891948.2,2.63
2024-04-24,Chennai,1642404.85,4209899.48,1071441.38,7725009.33,3662704.96,3.55
2024-04-24,Pune,1478891.4,4963765.07,988497.8,8503105.09,2762105.71,4.65
2024-04-24,Hyderabad,1597856.22,5048444.88,1371756.2,7682647.32,3168469.16,3.33
2024-04-24,Ahmedabad,1414324.17,5384252.48,1143593.55,7527970.57,3387180.83,4.36
2024-04-24,Kolkata,1788973.11,5880274.67,1243440.85,7398195.93,3361557.56,5.73
2024-04-24,Jaipur,1815828.03,6535118.01,1040290.93,7256138.43,2416799.32,3.79
2024-04-24,Surat,1626226.53,4708810.76,1245846.51,8359632.01,3301224.91,2.6
2024-04-25,Mumbai,1254587.48,5529251.41,1206599.73,6918745.81,2931274.63,2.8
2024-04-25,Delhi,1503001.15,4932537.31,1290422.81,7203003.82,2666306.29,2.09
2024-04-25,Bangalore,1353803.2,6237486.73,1133614.28,6977742.28,2862131.8,2.72
2024-04-25,Chennai,1966628.54,5616875.44,1556163.21,7820594.48,3516661.6,2.46
2024-04-25,Pune,1470964.05,6248109.54,1067658.7,8377191.47,3137184.1,5.85
2024-04-25,Hyderabad,1649506.63,5140928.85,1345884.07,7144835.18,2668488.69,4.08
2024-04-25,Ahmedabad,1433972.21,4798901.79,1070162.61,7266111.16,3294879.18,2.34
2024-04-25,Kolkata,1734862.59,5982855.96,1472768.2,7493718.67,3145625.62,5.73
2024-04-25,Jaipur,1784225.88,5698305.28,1273834.32,6833192.97,2965351.56,5.24
2024-04-25,Surat,1469969.55,5237018.84,1092687.46,6609176.03,3239381.08,3.26
2024-04-26,Mumbai,1215549.34,4922265.99,1344688.18,6959791.82,3098520.05,2.74
2024-04-26,Delhi,1685696.86,5984092.66,1418159.46,6696255.24,3543303.11,3.01
2024-04-26,Bangalore,1839034.79,5212314.49,917321.24,6517482.18,3094850.08,4.15
2024-04-26,Chennai,1340900.18,5265633.52,1207144.2,7840622.95,3513590.52,4.54
2024-04-26,Pune,1890499.93,5440635.18,958026.01,7698531.62,3506762.12,4.34
2024-04-26,Hyderabad,1569846.2,5837044.18,1363556.24,6730576.85,3701231.21,4.05
2024-04-26,Ahmedabad,1481382.2,5923301.89,1141435.25,7264139.65,2842368.95,3.62
2024-04-26,Kolkata,1964478.02,5041379.22,1300535.32,8298346.64,3327691.67,5.31
2024-04-26,Jaipur,1758756.9,5465584.86,1735448.96,6753473.99,2631054.5,3.57
2024-04-26,Surat,1503822.11,4489994.36,1143215.37,7824747.28,3039803.64,2.28
2024-04-27,Mumbai,1385657.35,5566767.38,1189829.83,7295490.29,3459463.62,5.54
2024-04-27,Delhi,1425519.52,5188159.75,1031070.74,8089425.02,3148494.17,5.05
2024-04-27,Bangalore,2024745.4,5376171.71,1400354.17,7285355.32,3269884.5,4.12
2024-04-27,Chennai,1940708.27,5446120.53,928313.59,6805047.09,3750740.83,4.86
2024-04-27,Pune,1580965.55,5310242.95,918101.98,6667590.26,2827187.32,4.56
2024-04-27,Hyderabad,1761781.39,5178526.71,1427856.77,7250919.23,3058498.74,5.8
2024-04-27,Ahmedabad,1842198.93,5297151.28,1279387.36,7240822.12,3392847.25,3.13
2024-04-27,Kolkata,1498582.21,5884298.36,1460514.48,6379997.64,2953904.31,5.24
2024-04-27,Jaipur,1545367.39,6033041.39,1514577.33,8408130.1,3085910.96,3.1
2024-04-27,Surat,1848289.8,5431442.95,999589.18,6092362.3,2616217.42,2.36
2024-04-28,Mumbai,1395693.3,5663090.0,1211130.59,6583919.35,3317316.2,3.49
2024-04-28,Delhi,1284835.98,6191088.59,901304.78,7114915.01,3048645.57,5.52
2024-04-28,Bangalore,1172411.27,4510733.34,1270423.7,7067592.18,3809870.04,4.83
2024-04-28,Chennai,1976919.29,5001811.09,1156311.41,7408378.99,2819119.49,2.86
2024-04-28,Pune,1551891.29,5064262.7,1341062.03,6935986.41,2811010.38,2.04
2024-04-28,Hyderabad,1611603.77,5038216.63,1344112.14,6378633.71,3513853.7,4.34
2024-04-28,Ahmedabad,1466055.57,5158384.48,1169735.86,7053960.58,3771440.36,3.06
